User_Name,Project_Type,Project_Name,Mon_Hours,Tues_Hours,Wed_Hours,Thur_Hours,Fri_Hours,Sat_Hours,Sun_Hours,Total_Hours
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Damaris,2,16,8,6,9,8,6,4,5,50
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Tades,2,14,10,7,9,7,9,3,2,49
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Bendix,1,16,6,7,6,6,8,4,4,42
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Marysa,1,31,6,6,9,6,9,4,4,44
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Avril,0,10,7,4,4,5,6,2,4,30
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Allyn,1,28,5,7,4,7,5,4,2,31
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Joycelin,2,12,7,8,6,8,6,2,2,40
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Catlin,0,1,4,4,7,7,7,3,2,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Fairlie,1,25,7,5,4,6,6,3,4,31
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Myrtie,1,6,9,9,6,6,7,3,2,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Arlette,2,23,8,6,9,7,7,2,4,43
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Delainey,0,21,9,7,8,10,8,2,3,49
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Loutitia,0,22,6,7,6,6,6,4,5,38
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Vania,0,0,7,5,7,7,6,3,2,35
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Cynthy,2,18,7,8,5,6,8,3,3,40
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Margette,1,15,9,8,10,7,8,4,2,48
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Laughton,0,30,6,6,4,7,7,2,4,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Gwen,1,29,6,6,7,5,7,2,3,34
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Terrel,0,7,6,7,7,4,6,4,1,32
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Nico,2,15,7,7,5,5,5,4,4,41
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Jandy,0,9,5,4,5,5,7,2,4,32
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Tabbitha,0,3,8,5,6,8,5,5,4,35
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Laura,1,28,5,6,6,5,6,5,5,40
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Ted,0,17,8,5,7,7,5,4,5,38
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Lewie,0,11,7,6,5,6,6,3,5,41
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Vail,2,21,6,6,8,8,5,2,5,43
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Lishe,1,24,5,6,8,5,8,2,5,41
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Oralie,2,27,8,9,9,6,6,2,2,43
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Joanie,2,22,9,7,6,9,6,2,5,47
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Harris,1,28,8,7,8,7,7,5,5,46
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Marv,0,6,7,6,5,4,7,3,2,34
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Elissa,1,4,7,8,6,6,8,3,3,45
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Jerrold,2,26,6,8,9,8,8,3,4,48
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Nissie,0,19,7,6,7,6,8,2,4,37
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Florian,0,17,5,8,8,7,8,3,3,45
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Stavro,0,5,7,6,5,5,4,4,1,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Teddy,0,9,5,6,5,5,7,2,2,30
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Siana,2,6,7,7,9,8,6,2,2,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Enrichetta,1,2,8,8,5,6,8,3,3,44
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Rikki,2,21,8,6,7,6,7,3,4,42
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Worthy,1,19,8,6,6,6,8,2,2,39
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Lorenzo,0,16,7,9,10,7,9,2,2,46
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Linc,2,9,8,6,7,7,8,3,4,37
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Kelvin,2,15,7,7,8,6,8,3,5,38
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Corrianne,1,10,5,7,5,8,5,5,5,35
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Binni,1,10,5,5,7,5,5,2,5,31
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Micheil,1,27,8,10,8,11,8,3,2,50
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Veronique,2,14,5,7,4,4,7,1,3,31
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Anestassia,1,12,5,7,7,7,5,4,2,37
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Webb,0,23,7,4,7,5,6,3,1,33
Neila,1,11,5,7,6,5,6,3,4,35
Neila,1,11,5,7,6,5,6,3,4,35
Neila,1,11,5,7,6,5,6,3,4,35
Neila,1,11,5,7,6,5,6,3,4,35
Neila,1,11,5,7,6,5,6,3,4,35
